ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_total,company_type,rank,data_quality,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
CVE.TO,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,Canada,CAD,79086973505.4512,16.896414,12.178767,15.91,2.4408634,1.6221969,1.858,8.477,0.14832,0.05667,0.09519,0.18501,0.24870001,-0.071,0.78,0.828,42.271,1.566,1.003,3668375040.0,2575000064.0,13752000512.0,90563403776.0,2.07,0.31870002,0.88,2.08,0.2,1781481600.0,0.53,42.40999984741211,17.03562371445577,42.40999984741211,44.03125,1.47059,16.0,1.51,,0.28871,0.54108,False,False,,8927463.0,6559200.0,0.7518025459761283,0.19464788302569325,0.4272595578978775,0.718801110728555,,0.0,0.3398480790555486,74.53937670247713,0.1707673842132562,0.554039598831009,True,0.877006614637802,70.76292043568189,50.86098535045403,95.66517189835577,57.359930694659056,57.35502313306645,44.52423698384201,67.36474694589877,66.01239669421489,50.0,74.40110102061777,standard,25,0.875,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.01826331,2.8
BESI.AS,BE Semiconductor Industries N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,20906229033.37784,138.16754,45.27798,2.1494,45.7683,33.076073,32.676,98.919,0.3127,0.10138,0.24002,0.34577,0.63273,0.283,0.635,0.637,113.605,4.735,4.008,151480624.0,611438016.0,519112992.0,20653336576.0,0.6,1.1414,1.58,2.78,1.58,1777248000.0,1.335,268.5,101.75847880224323,263.8999938964844,245.68182,2.08696,22.0,,,0.10898,0.60319,False,False,,527652.0,418414.0,0.15305297676144605,0.20437062104339265,0.5071720507882285,0.9847811202988552,1.4397218046093876,-0.017132238746799366,0.4931608798464716,59.87577260651204,0.24073056269001802,0.6603019622132189,False,0.805426084672213,18.345676025956273,82.73948294059721,96.01722268762627,82.32235923240926,37.9873972972917,70.01795332136446,29.275741710296682,25.10330578512397,50.0,74.39803837718247,standard,26,1.0,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,OK,0.07751735,92.9
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Singapore,USD,178367429697.03125,75.186195,30.37955,0.5414,378.07507,16.200493,16.476,51.622,17.8797,0.24664,0.21599,0.35668,0.41571,0.441,1.083,1.2,381.553,1.326,0.772,1610000000.0,1146000000.0,4177999872.0,181399437312.0,0.37,0.277,2.96,3.06,0.74,1782259200.0,2.009,841.3099975585938,102.41008361317517,795.469970703125,814.9545,1.54167,22.0,2.12,0.044099998,0.00259,0.88668996,False,False,,3969511.0,4542230.0,0.5873291253457643,0.4957785193112729,0.8706016197313537,1.8205471973839615,,-0.054486487725680655,0.6220904062482079,77.16448015862733,0.47462174737224583,1.359498831015939,True,0.7328762542545364,20.4057110012339,82.30728390451179,93.15396113602391,89.34708976170445,15.209168650220448,29.982046678635548,67.36474694589877,26.34297520661157,50.0,66.2678756186497,standard,116,0.875,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.030905347,1.6
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2310713836427.174,30.311687,27.456259,1.5781,10.041504,11.377961,11.305,29.609,0.38884997,0.14641,0.37919,0.36121,0.60368,0.218,0.82,0.812,20.026,1.922,1.707,27921750016.0,126839996416.0,95875997696.0,4776422539264.0,0.22,0.0641,0.88,,0.21,1780876800.0,1.267,403.70001220703125,161.63563852290417,396.7799987792969,427.88712,1.39683,52.0,2.7,0.012999999,0.01181,0.80994004,False,False,,28959750.0,25363910.0,0.728341014240167,0.18082260505982228,0.29876784899807074,0.3857872067295327,,-0.01714147440794611,0.2904579873852838,75.48288242425866,0.19247476562404486,0.3632230770682936,True,0.7285539394893539,20.95879086736913,87.64477827638584,89.86547085201794,82.4613262664379,55.97304844942774,14.183123877917414,67.36474694589877,23.450413223140494,50.0,74.16746704029305,standard,27,0.875,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0101679,32.9
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,12736257950650.0,26.25565,30.142418,2.067,8.22127,3.4446983,2.812,14.841,0.30831,0.14173001,0.1344,0.14042,0.59183,0.115,0.603,0.523,11.682,1.777,1.559,401874747392.0,725578022912.0,186275004416.0,10397302128640.0,0.33,0.0719,26.0,0.37,13.0,1790640000.0,0.86,9544.663285955043,6028.418262645158,9122.0,9993.333,1.5625,15.0,,,0.03449,0.50967,False,False,,6265548.0,6366414.0,3.1795318271352833,0.3038879359634077,0.27771913407700866,0.26568687754700115,,-0.04428268167165117,0.47759356949593507,67.54728309816872,0.2870293378139477,0.15511278773406145,True,1.387321869434067,58.0792891319207,72.63778766265517,83.91629297458894,72.72668192801336,53.398922849084016,6.104129263913824,67.36474694589877,63.63636363636363,50.0,74.14923178735629,standard,28,0.875,9,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.056695852,89.6
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2145953959960.9375,30.024427,27.216835,1.5633,9.95394,11.278743,11.206,29.349,0.38884997,0.14641,0.37919,0.36121,0.60368,0.218,0.82,0.812,20.026,1.922,1.707,27921750016.0,126839996416.0,95875997696.0,4734500995072.0,0.22,0.0641,0.88,,0.21,1780876800.0,1.267,399.92999267578125,162.96294723657724,393.32000732421875,420.44,1.42424,16.0,2.13,,0.06677,0.61291003,False,False,,19258954.0,16686010.0,0.8519977730567446,0.18195756922076045,0.28618095276492306,0.3702602209140611,,-0.01652785605635021,0.2843232465199748,74.27397514872699,0.18907044399058637,0.35157573453460933,True,0.7272866134931907,21.09555174832003,87.64477827638584,89.50672645739911,82.4613262664379,56.5554857254134,14.272890484739678,67.36474694589877,23.553719008264462,50.0,74.13599100067292,standard,29,0.875,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.012673865,41.4
FRES.L,Fresnillo plc,Basic Materials,Other Precious Metals & Mining,Mexico,GBp,30868750987772.277,23.920864,13.637442,1.56,7.1945763,5.371732,5.067,8.952,0.33900002,0.19896,0.30341998,0.54654,0.58273,0.307,14.901,14.901,16.769,4.346,3.846,1788570752.0,2756475904.0,850972992.0,23111690240.0,2.85,0.25100002,0.95,2.12,0.797486,1776902400.0,0.745,54391.81200144534,12998.981504276806,41890.37799835205,3881.9465,,13.0,,,0.74994004,0.14596,False,False,,1206492.0,1115485.0,0.055836738961799866,-0.050697296054871166,-0.10448558660457119,0.4023316861518125,2.154508382563522,-0.22984036646473716,0.54393454713546,51.230819980189835,-0.024743896520708075,0.14696325919100328,True,0.36835691501440637,85.75326672643828,88.32514622920928,61.27377667175874,95.96669374324954,59.83100933896931,3.5906642728904847,67.36474694589877,88.94628099173553,50.0,73.50610949678584,commodity,30,1.0,8,STARK,8,VARNING,False,5,0.7142857142857143,HÖG,OK,0.14166872,96.4
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,23665834932.22046,20.122482,14.060415,1.3424,20.507866,3.5405242,3.486,13.355,1.12587,0.10272,0.18065001,0.25160998,0.70458,0.044,0.16,0.117,236.097,1.39,1.205,1116000000.0,3015000064.0,2734000128.0,23384834048.0,1.73,0.349,2.08,2.31,0.52,1775088000.0,1.267,124.85955237856058,92.32393731157319,119.93000030517578,117.13333,2.4,15.0,10.43,0.1261,0.0051200003,1.05091,False,False,,2282016.0,2403080.0,1.3068713639155374,0.15673225262508783,0.17696054270209838,0.08570840706030092,,-0.03948077643622283,0.3045823510497927,75.61301316861369,0.1381790433685317,0.10483763917365585,True,0.9224573030473271,67.53448704405642,82.12069728824721,75.2167414050822,47.81253858979513,31.83800749612712,68.04308797127469,67.36474694589877,73.7603305785124,50.0,65.21260782440984,standard,132,0.875,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.011101143,36.0
AMX,"América Móvil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,USD,79980061458.96912,15.733727,12.889934,1.1609,3.7343476,0.08432763,2.445,6.174,0.21128,0.06641,0.09227,0.2133,0.4336,0.021,0.258,0.251,170.868,0.72,0.623,140285067264.0,92901253120.0,745425928192.0,2319387197440.0,2.12,0.36060002,0.56,2.68,0.277,1762473600.0,0.283,27.799999237060547,16.339183578399037,26.59000015258789,27.09071,2.15385,14.0,3.53,0.0043,0.0,0.0619,False,False,,1910550.0,1357590.0,0.7824191146567514,0.018773937316340028,0.11582040443635044,0.14071217339313247,,-0.04352514811797514,0.257562477621536,59.70149536993764,0.03945959122758569,0.18405907172439218,False,0.5038948584288587,86.1977146230393,62.20857893748232,75.15695067264573,52.27587227227116,45.18478806073651,44.34470377019748,67.36474694589877,83.78099173553719,50.0,64.93977541661508,standard,136,0.875,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.01575168,50.8
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,89954568552.63382,47.58915,35.844933,2.5648,91.083084,12.652728,12.269,36.939,1.32392,0.13586001,0.27491,0.31282,0.80304,0.201,0.286,0.233,57.31,1.153,1.034,1813049984.0,3294899968.0,567200000.0,87226867712.0,,0.0,,,,,0.919,123.33000183105469,70.12000274658203,122.77999877929688,107.16667,2.69767,36.0,3.4,0.031600002,0.17387,0.72334,False,False,,6191950.0,7366500.0,0.9146028004555575,0.49004850128232147,0.4350163894665131,0.4947650315513641,,-0.0044596046670886125,0.43641968459337954,92.31470404216923,0.4001979649330727,0.47397433639755215,True,0.931233839020635,32.09213633256695,89.27432076311,94.14050822122572,69.69018837948042,37.578041626458194,42.010771992818675,12.041884816753926,41.01239669421488,50.0,72.92734621862151,standard,31,0.875,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.018133387,2.9
ADI,"Analog Devices, Inc.",Technology,Semiconductors,United States,USD,203820348738.31128,76.323586,31.515173,1.036,6.032482,17.336386,17.732,38.188,0.07862,0.0454,0.23024,0.33067,0.62842,0.304,1.167,1.123,25.753,1.756,1.249,4139530752.0,4048847104.0,8701080576.0,208472588288.0,0.97,0.7239,4.07,1.67,1.1,1772496000.0,1.194,435.7200012207031,202.90431629359108,417.489990234375,406.58066,1.58824,31.0,3.32,0.0249,0.00244,0.93192,False,False,,3684286.0,3549540.0,1.0639918412661529,0.18001697184533372,0.2423530283571509,0.7407073256340602,,-0.04183882065375777,0.2965176202263087,61.94586664753586,0.17146832503841636,0.4438934979420226,False,0.713933858170518,30.77399446076821,63.29117306070697,89.05829596412555,87.9443033969731,53.80385121992293,28.545780969479356,67.36474694589877,39.35950413223141,50.0,72.88505333702768,standard,32,0.875,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,-0.025118547,2.1
PETR4.SA,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,Brazil,BRL,247652424351.69125,5.592866,4.706552,4.6197,1.4094856,1.2473197,1.83,4.478,0.25601,0.08231,0.21599,0.31947002,0.47359002,0.004,-0.072,-0.072,83.269,0.743,0.426,82932752384.0,47600001024.0,371690995712.0,911324676096.0,8.53,0.3117,3.88,21.95,0.700973,1780358400.0,-0.064,50.006560909350085,26.98702038133819,45.470001220703125,53.45,1.85714,12.0,,,0.0,0.62659,False,False,,55674352.0,53161120.0,1.1839618583259404,-0.03735515127002986,0.23404121391422028,0.5332825570265478,,-0.09071928975221188,0.24599482072031773,40.98187063340622,-0.017311317230767398,0.3005500683017239,False,0.23516804640516092,93.8353077203043,76.09876113830455,82.09267563527654,24.277750948375598,54.831966564527264,26.032315978456015,67.36474694589877,92.25206611570248,50.0,64.76422169296656,standard,140,0.875,6,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.036634166,82.9
QSR,Restaurant Brands International Inc.,Consumer Cyclical,Restaurants,United States,USD,26315263241.62674,24.38585,17.077272,0.942,7.037208,3.6091967,4.435,14.818,0.28136,0.06436,0.099589996,0.25882998,0.33914003,0.073,1.0,1.126,296.409,0.989,0.82,1650000000.0,1018000000.0,15683000320.0,42528264192.0,3.43,0.8071,2.6,3.4,0.65,1782172800.0,0.546,81.95999908447266,59.679646871626424,75.83999633789062,85.88889,1.80645,27.0,5.16,0.051799998,0.01339,0.92279,False,False,,3675513.0,4306640.0,0.7272384923170034,-0.022806394260288854,0.15678393468525953,0.11643280597452432,,-0.07467060535560044,0.2311781611319949,40.77905192209017,-0.007650276139267387,0.0998848760331228,False,0.023452852581750023,58.32058747814045,63.220165952330646,72.5560538116592,74.18410037100789,44.26071248873512,64.99102333931778,67.36474694589877,63.84297520661158,50.0,64.72337719997664,standard,143,0.875,6,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.022034368,66.5
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,United States,USD,466916852878.5849,39.40333,24.934664,1.493,9.781548,7.686381,7.932,28.383,0.25229,0.073309995,0.19685,0.25035998,0.64276004,0.12,0.371,0.354,64.065,0.925,0.659,9671874560.0,16640000000.0,31303000064.0,481828929536.0,1.42,0.55,1.68,2.82,0.42,1783296000.0,0.912,119.36000061035156,60.898279620916504,118.20999908447266,119.78174,1.85185,23.0,3.4,0.0156,0.00054000004,0.82665,False,False,,22804791.0,31020390.0,1.5818422498287523,0.39893490040796054,0.5465261799158285,0.6155558822670721,,-0.009634731233229998,0.29029044253002323,89.33542314974693,0.37844135973121884,0.5550257253561799,True,1.1815955574833836,32.40089968131663,76.0253266283977,95.36621823617338,69.3170974768312,41.84965335885469,21.005385996409338,67.36474694589877,39.56611570247934,50.0,72.69651226055448,standard,33,0.875,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.017846478,56.3
0016.HK,Sun Hung Kai Properties Limited,Real Estate,Real Estate - Development,Hong Kong,HKD,396126554612.47644,18.01054,15.6669035,0.9562,0.63721585,4.2827735,5.422,17.056,0.03662,0.02079,0.23787001,0.24339001,0.37504002,0.32,0.362,0.362,16.604,3.282,0.636,38641500160.0,20468000768.0,104009998336.0,501505785856.0,2.65,0.4941,3.78,5.03,0.98,1773187200.0,0.834,147.89999389648438,77.54834332332476,136.6999969482422,147.855,2.0,14.0,,,0.54958,0.14902,False,False,,6180417.0,4545603.0,2.0045545005043697,-0.01370857916019419,0.046898243657391925,0.449890587834882,,-0.07572682495227889,0.29542948023152543,50.387600872629314,0.0016300119930567902,0.25119767941715154,False,0.27407377113351206,73.04150651126044,47.84807120124419,75.90433482810165,77.29778895858355,67.62430809072575,22.262118491921004,67.36474694589877,88.7396694214876,50.0,72.58762354166664,standard,34,0.875,9,STARK,8,UPPTREND,False,5,0.7142857142857143,HÖG,STARK,0.009892044,32.4
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,United States,USD,36711598912.45148,9.424349,9.286811,0.12,1.9840881,1.2751069,1.286,6.706,0.22735001,0.03884,0.14109,0.15296,0.38172,0.061,0.414,0.359,23.151,1.792,1.062,5603250176.0,4393999872.0,4373000192.0,37024600064.0,1.79,0.1576,2.4,1.94,0.6,1772409600.0,0.504,143.88435853145714,118.11287809444812,133.9199981689453,149.45,2.26087,20.0,0.01,0.0001,0.0035299999,0.95744,False,False,,1500714.0,1357730.0,0.859947914238329,-0.0315302332140629,-0.04783715708377556,0.018199104146195078,,-0.06925256132224644,0.18118434531326377,39.59723906903921,-0.013381829585836114,0.006146948554566212,False,0.3587199799106616,94.53592289460367,56.420540680902135,54.40956651718983,63.27500281425495,76.91439972568108,59.69479353680431,67.36474694589877,96.79752066115702,50.0,72.56005803332694,standard,35,0.875,8,STARK,8,VARNING,False,4,0.5714285714285714,MEDEL,STARK,0.010143805,32.8
ALK-B.CO,ALK-Abelló A/S,Healthcare,Biotechnology,Denmark,DKK,51217801775.99237,43.937824,33.82979,9.87,8.58039,8.591847,8.364,27.247,0.20906,0.12623,0.19509001,0.32185,0.67916,0.164,0.234,0.234,6.241,3.253,1.916,872750016.0,1544999936.0,410000000.0,54876033024.0,0.63,0.2759,1.6,0.66,1.6,1773705600.0,0.678,262.0,167.7257277282358,254.39999389648438,295.0,1.5,3.0,,,0.0,0.61863,False,False,,232253.0,279078.0,0.1326670429793189,0.18989705456130368,0.1758383663193861,0.25900172187744896,,-0.02900765688364737,0.26939505340590264,78.48604838981771,0.14437161022710754,0.19022429920659745,True,0.7309554516812956,28.802440724006,80.04704548419727,83.61733931240659,66.46405318421748,74.61433363593915,53.23159784560144,67.36474694589877,33.78099173553719,50.0,72.51479131026174,standard,36,0.875,8,STARK,8,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.0007694374,8.6
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,United States,USD,356062576646.5759,53.720753,35.98157,1.7198,33.638943,16.422153,16.375,45.242,0.66762,0.22778,0.30938998,0.35042998,0.49979,0.238,0.408,0.372,35.282,2.536,1.695,4352341504.0,4750936064.0,3734479104.0,355046129664.0,0.37,0.1909,1.04,1.0,0.26,1772582400.0,1.819,302.0,78.91179977342644,284.7200012207031,310.46875,1.55556,32.0,3.06,0.0255,0.0027599998,0.87959,False,False,,9928119.0,9503870.0,1.0097103042792495,0.09104847694522955,0.21029651126512938,0.7688664913859828,,-0.0572185390042943,0.4932249361223344,61.19733924611974,0.14867684562867178,0.5524090145448068,True,0.6635081177814283,22.9539462587993,86.11891754574182,86.93572496263079,76.51072964953796,42.044408409843896,23.24955116696589,67.36474694589877,29.338842975206614,50.0,72.38321534258829,standard,37,0.875,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,-0.04711192,0.8
CLAS-B.ST,Clas Ohlson AB (publ),Consumer Cyclical,Specialty Retail,Sweden,SEK,23352812364.0,23.285301,31.661442,3.14,8.580774,2.096948,2.139,16.479,0.41338003,0.12434,0.09064999,0.16165,0.40995,0.057,0.204,0.206,62.599,1.434,0.684,1701762560.0,2056999936.0,1873400064.0,26195456000.0,1.69,0.4032,7.0,5.03,3.5,1768176000.0,0.948,445.0,253.74374511423105,404.0,390.0,3.0,3.0,,,0.36146,0.33835998,False,False,,83998.0,69504.0,0.2697423996644095,0.006477344651345751,0.17373615825730981,0.18320061255605857,,-0.09213483146067414,0.38881799965875147,49.73684622640259,0.03530280303373923,0.15171518356561697,False,0.3872531041622731,71.57313295043986,67.25629921607637,73.69207772795217,53.835463876244056,42.17496200799263,68.2226211849192,67.36474694589877,85.53719008264463,50.0,72.37949472248204,standard,38,0.875,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,STARK,0.021295423,64.6
CNA.L,Centrica plc,Utilities,Utilities - Independent Power Producers,United Kingdom,GBp,11026511026487.854,,13.094593,0.37,2.8335779,0.44901317,0.385,1.402,-0.01228,0.18672001,-0.00369,0.20121999,0.38883,-0.0,29.889,24.571,81.693,1.452,1.173,3528250112.0,4309000192.0,2856000000.0,7512455680.0,2.91,0.16610001,0.06,8.77,0.0367,1775692800.0,0.362,2753.7499084721107,1945.6897864053947,2434.6813678741455,219.286,2.14286,14.0,,,0.00282,0.58037996,False,False,,21103483.0,17313078.0,0.06403222624243046,-0.05638106149900923,0.048787093851919705,0.1516591262288134,0.23751669098548422,-0.1158669273547056,0.24979884010069278,39.577228746553615,-0.05118183137576693,0.07386942462310153,False,0.06331109173634128,99.02300578778706,46.07822800321781,64.83565761592668,73.40306866565795,60.27002833847935,6.732495511669659,67.36474694589877,99.01859504132231,50.0,64.36840889240216,standard,150,0.875,4,NEUTRAL,0,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,0.01809197,57.3
PAAS,Pan American Silver Corp.,Basic Materials,Gold,Canada,USD,23764140642.929077,17.791798,10.344049,7.02,3.4002533,5.9410357,5.749,11.817,0.20796,0.10613,0.3165,0.48094,0.55724996,0.493,1.316,1.704,11.489,2.84,2.065,1300125056.0,1614000000.0,845000000.0,22996140032.0,1.1,0.1703,0.62,1.88,0.18,1779148800.0,1.486,69.80661375500918,22.016519295322986,56.400001525878906,72.875,1.77778,8.0,0.79,,0.00065,0.61473,False,False,,6580013.0,5734540.0,1.4516920441586896,-0.0019465014850722495,-0.02385355336016992,0.47375980987451194,,-0.19205361079655925,0.5387373419986499,52.13738039697104,0.012127610445248127,0.19511877879069872,True,0.5022054752512702,75.4309992809651,82.1928680148547,58.92376681614349,92.0033911128455,48.21481524176125,67.95332136445242,67.36474694589877,81.61157024793388,50.0,72.28300302228598,commodity,39,0.875,8,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.031205257,78.8
